2099., Amendment in RCS (RP) Rules, 2017, 31-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8931-31072020.pdf
2100., Amendment of Rule 112 of the Rajasthan Service Rules, 1951, 31-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8932-31072020.pdf
2133., Date of enforcement of section 11 of RGST (Second Amendment) ordinance, 2020, 06-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8892-06072020.pdf
2134., Date of enforcement of section 2 and 12 of RGST (Second Amendment) Ordinance, 2020, 06-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8893-06072020.pdf
2135., Notification for RGST (Seventh Amendment) Rules, 2020, 06-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8894-06072020.pdf
2136., Amendment in departments notification no. F.12(56)FD/Tax/2017-Pt-I-39 dated 29.06.2017, 06-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8895-06072020.pdf
2137., Amendment in departments notification no. F.12(46)FD/Tax/2017-Pt-V-147 dated 31.12.2018, 06-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8896-06072020.pdf
2138., Amendment in departments notification no. F.12(46)FD/Tax/2017-Pt-IV-159 dated 23.01.2018, 06-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8897-06072020.pdf
2139., Order for Removal of defects in RGST Act,2017, 06-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8898-06072020.pdf
2140., Order for RAcS Officers to submit APARs, Children Declaration and IPRs, 03-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8891-03072020.pdf
2141., Revised Audit Programme for Internal Enquiry by the Inspection Department for the period 02.07.2020 to 30.09.2020, 02-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8899-02072020.pdf
2142., Notification - Sixth amendment in RGST Rules, 2017, 01-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8888-01072020.pdf
2143., Amendment in Rajasthan Civil Services (Medical Attendance) Rules, 2013 in Appendix 1 List of Approved Hospitals, 01-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8889-01072020.pdf
2144., Notification - Revision of Rates of Group Housing in Alwar District, 01-Jul-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8890-02072020.pdf
2145., Reconciliation of Accounts (Receipts and Expenditure) of the year 2019-20 with Accountant General, Rajasthan, Jaipur., 29-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/BUDGET/F-BUDGET-8885-29062020.pdf
2146., Circular for time extension for Renewal of Enlistment of Contractors due to COVID-19, 29-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8886-29062020.pdf
2147., Exemption of stamp duty on the loan agreement of rupees 1000 crores executed in favour of RAJFED by Central Bank of India, 29-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8887-29062020.pdf
2148., Partial Amendment in Paymanager under IFMS, 26-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/EAD/F-EAD-8882-26062020.pdf
2149., Employee Master Data Updation, 26-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/EAD/F-EAD-8883-26062020.pdf
2150., Notification - Appointment of Revisional Authority under RGST Act, 2017, 26-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8884-26062020.pdf
2151., Circular - Publishing abridged notice of NIB in Newspapers, 25-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8881-25062020.pdf
2152., Amendment in Rajasthan Civil Services (Medical attendance) Rules 2013 in Appendix I List of Approved Hospitals, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8863-24062020.pdf
2153., Perusal of APARs of Rajasthan Commercial Taxes Services (RCTS) Officers, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8865-24062020.pdf
2154., Additional Charge Order of RAcS Officer, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8866-24062020.pdf
2155., Transfer / Posting Order of RAcS Officer, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8868-24062020.pdf
2156., APO Order of RAcS Officer, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8869-24062020.pdf
2157., Amendment in FD Notification no. F.12(18)FD/Tax/2012-180 dated 27.05.2020, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8870-24062020.pdf
2158., Notification - Exemption from tax payable on goods under RTEGLA Act, 1999, if tax under RGST Act, 2017 has been paid, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8871-24062020.pdf
2159., Notification seeks to define conditions of taxation of sale of High and Light Speed Diesel Oil, Petrol and Aviation Turbine Fuel, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8872-24062020.pdf
2160., Notification seeks to delete-entry no. 30 of Schedule II appended to RVAT Act, 2003, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8873-24062020.pdf
2161., Notification seeks to rescind FD's Notification no. F.12(33)FD/Tax/08-80 dated 10.11.2008, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8874-24062020.pdf
2162., Notification seeks to substitute, in Schedule-II of RVAT Act, 2003 in column number 2 against existing serial number 30, for the existing expression M/s Essar Oil Ltd. the expression M/s Nayara Energy Ltd. with effect from 25.05.2018, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8875-24062020.pdf
2163., Amendment in FD's notification no. F.12(33)FD/Tax/08-80 dated 10.11.2008, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8876-24062020.pdf
2164., Amendment in FD's notification no. F.12(33)FD/Tax/08-81 dated 10.11.2008, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8877-24062020.pdf
2165., Rescinding the FD Notification No.F.2(1)FD/SPFC/2017 dated 6.4.2020 S.O. 217 with immediate effect., 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8878-24062020.pdf
2166., Rescinding the FD Notification No.F.2(1)FD/SPFC/2017 dated 20.4.2020 S.O. 227 with immediate effect., 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8879-24062020.pdf
2167., Amendment in the Rajasthan Pensioners Medical Concession Scheme 2014, 24-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8880-24062020.pdf
2168., Appointment of the member in Rajasthan Tax Board from RAS cadre, 23-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8860-23062020.pdf
2169., Appointment of the member in Rajasthan Tax Board from RCTS Cadre, 23-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8861-23062020.pdf
2170., Transfer / Posting Order of Excise Officers, 22-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/EXCISE/F-TRANSFERSE-8858-22062020.pdf
2171., Amendment in Rajasthan Civil Services (Medical attendance) Rules 2013 in Appendix I List of Approved Hospitals, 22-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8859-22062020.pdf
2172., Invitation of suggestions on Repeal of some Rules of GFAR Vol.I Part II, 19-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8857-19062020.pdf
2173., Amendment in Rajasthan Civil Services (Medical Attendance) Rules, 2013 in Appendix-1 List of Approved Hospital, 18-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8854-18062020.pdf
2174., Circular - Monitoring of Registration of Users and Procurement through GeM Portal, 18-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8855-18062020.pdf
2175., Mandatory use of Government Email Services for official communication for uploading on Finance website, 18-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8856-18062020.pdf
2176., Payment of contractual amount to contractual, casual and outsourced persons of Departments and other organizations of Government of Rajasthan during lockdown period due to COVID-19, 17-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8851-17062020.pdf
2177., Amendment in Rajasthan Civil Services (Medical Attendance) Rules, 2013 in Appendix-1 List of Approved Hospital, 17-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8852-17062020.pdf
2178., Partial refund of Performance Guarantee due to COVID-19, 17-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8853-17062020.pdf
2179., Audit program for Internal Enquiry by the Inspection Department for the period 01.07.2020 to 30.09.2020, 16-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8862-16062020.pdf
2180., Transfer / Posting Order of RAcS Officers, 15-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8850-15062020.pdf
2181., Instructions to State Corporations, Boards, Enterprises and Autonomous Bodies to expedite the payment of pending claims of MSMEs/Contractors, 12-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8848-12062020.pdf
2182., Deleting the word PROVISIONAL appearing in Appointment order dated 05-09-2017 of RCTS officers after receiving Pending CVRs in respect of 6 officers, 12-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8849-12062020.pdf
2183., Perusal of APARs of Rajasthan Accounts Services (RAcS) Officers, 11-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8843-11062020.pdf
2184., Amendment in State Notification no. 12(56)FD/TAx/2017-Pt-I-40 dated 29.06.2017, 11-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8844-11062020.pdf
2185., Notification to give effect to the provisions of rule 67A for furnishing a nill return in FORM GSTR-3B by SMS, 11-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8845-11062020.pdf
2186., Notification seeking to extend period to pass order under section 54(7) of RGST Act, 2017, 11-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8846-11062020.pdf
2187., Notification seeking to amend notification no. 177/2020, State Tax dated 18.05.2020 in respect of extension of validity of e-way bill generated on or before 24.03.2020 till the 30th day of June, 11-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8847-11062020.pdf
2188., Amendment in Rule 74, 77, 79, 84, 111, 120 and 121 of GFAR Part-I, 08-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8839-08062020.pdf
2189., Extension of validity of Procurement Contract due to lock-down conditions of COVID-19, 08-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8840-08062020.pdf
2190., Circular for submission of replies to CAG Paras/ PAC recommendation etc and appointment of Nodal Officers, 08-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/AUDIT/F-AUDIT-8841-10062020.pdf
2191., Revised Audit Programme for Internal Enquiry by the Inspection Department for the period 05.05.2020 to 24.07.2020, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8842-05062020.pdf
2192., Invitation of application from RAcS officers for PGDM(FM) from NIFM Faridabad for session 2020-22, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8830-05062020.pdf
2193., Mid Career Training of RAcS Officers, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8831-05062020.pdf
2194., Final Seniority List of Additional Commissioner, CTD, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8832-05062020.pdf
2195., Final Seniority list of Deputy Commissioner, CTD, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8833-05062020.pdf
2196., Final Seniority list of Assistant Commissioner, CTD, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8834-05062020.pdf
2197., Final Seniority list of Commercial Tax Officer, CTD, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8835-05062020.pdf
2198., Final Seniority list of Assistant Commercial Tax Officer, CTD, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8836-05062020.pdf
2199., Transfer / Posting Order of RAcS Officers, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8837-05062020.pdf
2200., Transfer / Posting order of Rajasthan Excise Service Officers/Employees, 05-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/EXCISE/F-TRANSFERSE-8838-05062020.pdf
2201., Amendment in Rajasthan Civil Services (Medical Attendance) Rules, 2013 in Appendix 1 List of Approved Hospitals, 02-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8820-02062020.pdf
2202., Additional charge order of RAcS officer, 02-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8821-02062020.pdf
2203., Final seniority list of Junior Scale of RAcS for the year of 2020-2021, 02-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8823-02062020.pdf
2204., Final seniority list of Senior Scale of RAcS for the year of 2020-2021, 02-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8824-02062020.pdf
2205., Final seniority list of Selection Scale of RAcS for the year of 2020-2021, 02-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8825-02062020.pdf
2206., Final seniority list of Super Time Scale of RAcS for the year of 2020-2021, 02-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8826-02062020.pdf
2207., Final seniority list of Higher Super Time Scale of RAcS for the year of 2020-2021, 02-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8827-02062020.pdf
2208., Notification - Applying surcharge on excisable items as per section 28-A of the Rajasthan Excise Act, 1950, 02-Jun-2020, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8828-02062020.pdf
2209., Revised Audit Programme for Internal Enquiry by the Inspection Department for the period 11.05.2020 to 30.06.2020, 29-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/OTHERS/F-OTHERS-8829-04062020.pdf
2210., Declaration of Gazetted Post Additional Vikas Adhikari of Rural Development and Panchayati Raj Dept., 29-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8819-29052020.pdf
2211., Transfer / Posting Order of RAcS Officer, 27-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8813-27052020.pdf
2212., Amendments in notification number F.12(76)FD/Tax/2017-102 dated 20.12.2019, 27-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8814-27052020.pdf
2213., Amendment in notification number F.12(26)FD/Tax/2018-54 dated 22.06.2018, 27-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8815-27052020.pdf
2214., VAT rate on Rajasthan Made Liquor, 27-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8816-27052020.pdf
2215., Addition of new entry at serial number 82 in Schedule II of the RVAT Act, 2003, 27-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8817-27052020.pdf
2216., Amendment in Rajasthan Civil Services (Medical Attendance) Rules, 2013 in Appendix-I List of Approved Hospitals, 27-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8818-27052020.pdf
2217., Invitation of suggestions on final draft Standard Bidding Documents, 20-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8810-20052020.pdf
2218., State Insurance deductions for the month of March, 2020, 20-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8811-20052020.pdf
2219., Circular - FD Notification No. F.14(1)FD/Rules/2013 Dated 30.10.2017, 20-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8812-20052020.pdf
2220., Additional Charge Order of RAcS Officers, 19-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-REVENUE-8808-19052020.pdf
2221., Notification seeking to extend due date of compliance which falls during the period from 20-03-2020 to 29-06-2020 till 30-06-2020 and to extend validity of e-way bills under section 168A of the RGST Act, 18-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8806-18052020.pdf
2222., Amendment in Rajasthan Civil Services (Medical Attendance) Rules, 2013 in Appendix-I List of Approved Hospitals, 18-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8807-18052020.pdf
2223., Circular for Online Reconciliation, 15-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/EAD/F-EAD-8804-15052020.pdf
2224., Notification - Surcharge for the purpose of conservation of Cows and mitigating Natural and Man-Made Calamities, 15-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/IGRS/F-IGRS-8805-15052020.pdf
2225., Corrigendum in transfer order dated 12.05.2020 of RAcS, 14-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8802-14052020.pdf
2226., Transfer/Posting order of RCTS Officer, 14-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/CCT/F-CCT-8803-14052020.pdf
2227., Mandatory uploading of Bid related documents on SPPP Portal, 13-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8800-13052020.pdf
2228., Circular - Updated version of SPPP mobile App, 13-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8801-13052020.pdf
2229., Maintenance and Records related to procurement, 12-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8795-12052020.pdf
2230., Amendment in the Rajasthan Travelling Allowance Rules, 1971, 12-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8796-12052020.pdf
2231., Transfer / Posting Order of RAcS Officers, 12-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TRANSFERS/ACCOUNTS/F-TRANSFERSA-8797-12052020.pdf
2232., Quarantine Leave for covid-19, 12-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/RULES/F-RULES-8798-12052020.pdf
2233., Amendments in Rule 17, 40, 42, 43, 68 and 75 of RTPP Rules, 2013 and Amendments in Notification Dated 04-09-2013 under Rule 32 of RTPP Rules in Sr- No- 38, 39, 42 and General Condition No (IV) )(Hindi Version), 12-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8799-12052020.pdf
2234., Final Seniority list of Rajasthan Excise Service (Preventive branch officer), 11-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8793-12052020.pdf
2235., Uploading of documents related Procurement on State Public Procurement Portal (SPPP), 11-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/GT/F-GT-8791-11052020.pdf
2236., Notification - Amendment in RGST (Fifth Amendment) Rules, 2020, 08-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8788-08052020.pdf
2237., Notification - Amendments to the special procedure for corporate debtors undergoing the corporate insolvency resolution process under the Insolvency and Bankruptcy Code, 2016, 08-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/GST/F-GST-8789-08052020.pdf
2238., Procedure of Internal Screening for special selection from others State Services to IAS, 08-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/REVENUE/F-REVENUE-8790-08052020.pdf
2239., Final Seniority list of Rajasthan Excise Service (General branch), 08-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8794-08052020.pdf
2240., Notification for amendment in VAT Schedule VI for revision of VAT rates of petrol and diesel, 07-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/TAX/CCT/F-CCT-8782-07052020.pdf
2241., Exempt the RTDC in payment of composite licence fees under Rajasthan Excise (Grant of Hotel Bar/Club Bar licence) Rules, 1973, 07-May-2020, https://finance.rajasthan.gov.in/PDFDOCS/EXCISE/F-EXCISE-8783-07052020.pdf
